hazard_type,return_period,scenario,horizon,water_level_m,scaling_factor,scaling_method,source_note,coastal_delta_m,coastal_delta_conversion,coastal_source_url
fluvial,50,SSP5-8.5,2020,2.7349,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=0.6)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
fluvial,100,SSP5-8.5,2020,3.311,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=0.6)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
fluvial,200,SSP5-8.5,2020,3.9564,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=0.6)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
fluvial,500,SSP5-8.5,2020,4.9326,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=0.6)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
fluvial,1000,SSP5-8.5,2020,5.7776,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=0.6)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,2,SSP5-8.5,2020,0.02,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,5,SSP5-8.5,2020,0.040078,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,10,SSP5-8.5,2020,0.053372,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,25,SSP5-8.5,2020,0.070169,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,50,SSP5-8.5,2020,0.08263,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,100,SSP5-8.5,2020,0.094999,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,200,SSP5-8.5,2020,0.107322,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,500,SSP5-8.5,2020,0.123581,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
pluvial,1000,SSP5-8.5,2020,0.135869,1.0,"GEV-CC(delta_T=0.0C, cc_rate=0.07, hydraulic_exponent=1.0)",Coastal: IPCC AR6 Zarr delta added to baseline. Fluvial/pluvial: return-period-specific GEV-CC scaling; delta_T=0.0C; cc_rate=0.07/C.,0.0,source_units=mm,https://storage.googleapis.com/ar6-lsl-simulations-public-standard/tide-gauges/full_sample_workflows/wf_1e/ssp585/total-workflow.zarr
